index,Posesión de balón_local_final,Remates_local_final,Remates a puerta_local_final,Remates fuera_local_final,Remates rechazados_local_final,Córneres_local_final,Fueras de juego_local_final,Paradas_local_final,Faltas_local_final,Tarjetas rojas_local_final,Tarjetas amarillas_local_final,Pases totales_local_final,Tackles_local_final,Ataques_local_final,Ataques peligrosos_local_final,Posesión de balón_visita_final,Remates_visita_final,Remates a puerta_visita_final,Remates fuera_visita_final,Remates rechazados_visita_final,Córneres_visita_final,Fueras de juego_visita_final,Paradas_visita_final,Faltas_visita_final,Tarjetas rojas_visita_final,Tarjetas amarillas_visita_final,Pases totales_visita_final,Tackles_visita_final,Ataques_visita_final,Ataques peligrosos_visita_final,Posesión de balón_local_1T,Remates_local_1T,Remates a puerta_local_1T,Remates fuera_local_1T,Remates rechazados_local_1T,Córneres_local_1T,Fueras de juego_local_1T,Paradas_local_1T,Faltas_local_1T,Tarjetas amarillas_local_1T,Pases totales_local_1T,Tackles_local_1T,Ataques_local_1T,Ataques peligrosos_local_1T,Posesión de balón_visita_1T,Remates_visita_1T,Remates a puerta_visita_1T,Remates fuera_visita_1T,Remates rechazados_visita_1T,Córneres_visita_1T,Fueras de juego_visita_1T,Paradas_visita_1T,Faltas_visita_1T,Tarjetas amarillas_visita_1T,Pases totales_visita_1T,Tackles_visita_1T,Ataques_visita_1T,Ataques peligrosos_visita_1T,Posesión de balón_local_2T,Remates_local_2T,Remates a puerta_local_2T,Remates fuera_local_2T,Remates rechazados_local_2T,Córneres_local_2T,Fueras de juego_local_2T,Paradas_local_2T,Faltas_local_2T,Tarjetas rojas_local_2T,Tarjetas amarillas_local_2T,Pases totales_local_2T,Tackles_local_2T,Ataques_local_2T,Ataques peligrosos_local_2T,Posesión de balón_visita_2T,Remates_visita_2T,Remates a puerta_visita_2T,Remates fuera_visita_2T,Remates rechazados_visita_2T,Córneres_visita_2T,Fueras de juego_visita_2T,Paradas_visita_2T,Faltas_visita_2T,Tarjetas rojas_visita_2T,Tarjetas amarillas_visita_2T,Pases totales_visita_2T,Tackles_visita_2T,Ataques_visita_2T,Ataques peligrosos_visita_2T,año,Tarjetas rojas_local_1T,Tarjetas rojas_visita_1T,Pases completados_local_final,Pases completados_visita_final,Pases completados_local_1T,Pases completados_visita_1T,Pases completados_local_2T,Pases completados_visita_2T,Tiros libres_local_final,Tiros libres_visita_final,Tiros libres_local_1T,Tiros libres_visita_1T,Tiros libres_local_2T,Tiros libres_visita_2T,Saques de banda_local_final,Saques de banda_visita_final,Saques de banda_local_2T,Saques de banda_visita_2T,Saques de banda_local_1T,Saques de banda_visita_1T
0,54%,17,6,8,3,6,0,2,13,,3,319,12,96,76,46%,12,3,7,2,2,1,4,19,,6,282,18,74,37,56%,5,2,3,0,3,0,1,9,2,166,5,46,35,44%,10,2,6,2,1,1,1,7,3,136,8,37,21,52%,12,4,5,3,3,0,1,4,,1,153,7,50,41,48%,2,1,1,0,1,0,3,12,,3,146,10,37,16,2021,,,,,,,,,,,,,,,,,,,,
0,53%,11,2,5,4,4,3,5,17,0,4,425,6,105,57,47%,10,5,2,3,2,1,1,17,1,2,360,13,85,46,54%,4,0,3,1,2,2,2,7,1,232,3,63,34,46%,2,2,0,0,0,1,0,8,1,189,9,42,17,52%,7,2,2,3,2,1,3,10,0,3,193,3,42,23,48%,8,3,2,3,2,0,1,9,1,1,171,4,43,29,2021,,,,,,,,,,,,,,,,,,,,
0,49%,11,7,3,1,2,1,3,15,,1,351,28,88,49,51%,11,6,3,2,6,2,5,11,,1,354,27,115,71,44%,7,4,3,0,0,0,3,7,,171,15,41,23,56%,6,3,2,1,5,1,3,5,,208,15,57,43,54%,4,3,0,1,2,1,0,8,,1,180,13,47,26,46%,5,3,1,1,1,1,2,6,,1,146,12,58,28,2021,,,,,,,,,,,,,,,,,,,,
0,65%,18,4,10,4,2,2,3,11,,1,489,12,135,105,35%,10,4,6,0,4,2,4,11,,3,265,10,90,66,66%,6,2,2,2,2,2,3,4,0,271,5,67,49,34%,7,4,3,0,3,1,2,4,1,139,5,44,34,64%,12,2,8,2,0,0,0,7,,1,218,7,68,56,36%,3,0,3,0,1,1,2,7,,2,126,5,46,32,2021,,,,,,,,,,,,,,,,,,,,
0,52%,12,5,7,0,3,0,4,11,,0,380,22,87,53,48%,12,5,3,4,8,2,2,11,,1,341,11,83,71,64%,5,1,4,0,1,0,0,5,0,238,9,50,30,36%,2,0,1,1,2,2,0,6,1,130,5,32,22,40%,7,4,3,0,2,0,4,6,,,142,13,37,23,60%,10,5,2,3,6,0,2,5,,,211,6,51,49,2021,,,,,,,,,,,,,,,,,,,,
0,50%,11,4,4,3,5,2,5,5,,3,353,15,91,61,50%,16,6,7,3,6,3,3,9,,1,354,27,111,80,52%,4,2,1,1,1,2,2,3,1,187,8,44,24,48%,5,3,2,0,2,1,1,3,0,176,13,51,31,47%,7,2,3,2,4,0,3,2,,2,166,7,47,37,53%,11,3,5,3,4,2,2,6,,1,178,14,60,49,2021,,,,,,,,,,,,,,,,,,,,
0,49%,14,3,5,6,4,1,3,9,1,3,411,14,135,75,51%,24,6,14,4,8,1,3,11,0,1,422,24,142,88,50%,8,2,3,3,3,0,0,3,2,199,7,66,40,50%,10,2,7,1,3,1,2,6,0,194,10,74,39,48%,6,1,2,3,1,1,3,6,1,1,212,7,69,35,52%,14,4,7,3,5,0,1,5,0,1,228,14,68,49,2021,,,,,,,,,,,,,,,0,0,0,0,,
0,58%,18,7,9,2,8,2,2,10,0,1,441,9,128,99,42%,11,3,3,5,4,1,6,18,1,4,318,13,102,53,59%,4,1,2,1,3,1,2,8,,205,6,57,39,41%,10,3,2,5,4,0,1,6,,144,7,45,37,57%,14,6,7,1,5,1,0,2,0,1,236,3,71,60,43%,1,0,1,0,0,1,5,12,1,4,174,6,57,16,2021,,,,,,,,,,,,,,,,,,,,
0,40%,23,14,8,1,2,2,3,16,,2,384,13,84,53,60%,18,4,10,4,2,0,10,7,,0,567,8,107,65,34%,11,6,5,0,2,0,2,8,,148,8,41,27,66%,12,2,6,4,1,0,4,5,,290,3,49,35,46%,12,8,3,1,0,2,1,8,,2,236,5,43,26,54%,6,2,4,0,1,0,6,2,,0,277,5,58,30,2021,,,,,,,,,,,,,,,,,,,,
0,45%,20,5,12,3,7,4,2,12,0,2,314,8,126,88,55%,6,2,4,0,2,4,3,11,2,2,382,11,117,46,44%,9,2,5,2,2,2,2,6,1,169,4,72,36,56%,2,2,0,0,1,3,1,4,0,217,6,62,29,46%,11,3,7,1,5,2,0,6,0,1,145,4,54,52,54%,4,0,4,0,1,1,2,7,2,2,165,5,55,17,2021,,,,,,,,,,,,,,,,,,,,
0,37%,9,4,3,2,4,1,1,14,,3,278,17,91,40,63%,3,1,2,0,4,1,3,11,,2,469,21,131,55,40%,4,3,1,0,1,0,1,6,1,148,4,47,16,60%,3,1,2,0,2,0,2,5,1,207,6,60,28,34%,5,1,2,2,3,1,0,8,,2,130,13,44,24,66%,0,0,0,0,2,1,1,6,,1,262,15,71,27,2021,,,,,,,,,,,,,,,,,,,,
0,54%,20,8,4,8,5,1,1,11,,0,469,20,133,86,46%,9,2,4,3,3,2,6,9,,1,417,15,148,65,51%,9,4,2,3,3,0,0,6,,231,9,60,40,49%,6,1,4,1,1,0,4,6,,229,5,79,36,57%,11,4,2,5,2,1,1,5,,0,238,11,73,46,43%,3,1,0,2,2,2,2,3,,1,188,10,69,29,2021,,,,,,,,,,,,,,,,,,,,
0,70%,17,4,5,8,11,0,2,7,,2,553,15,152,109,30%,13,3,8,2,3,2,4,15,,3,242,22,92,43,70%,4,1,2,1,3,0,0,5,0,304,13,82,51,30%,6,0,5,1,1,0,1,9,1,126,11,49,19,70%,13,3,3,7,8,0,2,2,,2,249,2,70,58,30%,7,3,3,1,2,2,3,6,,2,116,11,43,24,2021,,,,,,,,,,,,,,,,,,,,
0,41%,21,12,8,1,6,1,1,15,,1,249,12,98,71,59%,9,2,4,3,4,0,11,16,,5,361,15,92,54,37%,13,8,4,1,5,1,0,9,0,128,8,45,37,63%,3,0,2,1,3,0,8,6,1,228,5,55,23,45%,8,4,4,0,1,0,1,6,,1,121,4,53,34,55%,6,2,2,2,1,0,3,10,,4,133,10,37,31,2021,,,,,,,,,,,,,,,,,,,,
0,52%,10,4,3,3,8,3,1,10,,0,396,11,146,100,48%,9,2,5,2,6,2,3,8,,1,372,18,125,57,47%,3,0,1,2,4,2,1,5,,179,9,72,39,53%,4,2,1,1,5,1,0,2,,193,11,62,39,57%,7,4,2,1,4,1,0,5,,0,217,2,74,61,43%,5,0,4,1,1,1,3,6,,1,179,7,63,18,2021,,,,,,,,,,,,,,,,,,,,
0,56%,15,7,4,4,1,1,3,13,,1,422,20,116,65,44%,11,3,6,2,4,0,4,12,,3,315,10,114,63,58%,8,4,1,3,0,1,2,7,1,220,10,64,32,42%,4,2,2,0,1,0,2,7,1,156,4,52,18,54%,7,3,3,1,1,0,1,6,,0,202,10,52,33,46%,7,1,4,2,3,0,2,5,,2,159,6,62,45,2021,,,,,,,,,,,,,,,,,,,,
0,41%,19,11,3,5,5,1,1,5,0,4,339,18,52,27,59%,4,1,2,1,4,1,8,12,2,4,511,9,67,25,46%,8,3,2,3,4,1,1,4,3,203,8,28,15,54%,3,1,2,0,2,1,3,4,0,254,5,31,14,36%,11,8,1,2,1,0,0,1,0,1,136,10,24,12,64%,1,0,0,1,2,0,5,8,2,4,257,4,36,11,2021,,,,,,,,,,,,,,,,,,,,
0,62%,9,3,4,2,7,2,5,8,,0,465,21,160,73,38%,10,5,5,0,5,6,2,12,,4,283,22,130,68,61%,6,1,3,2,3,0,2,4,0,268,11,80,39,39%,5,2,3,0,2,3,1,6,1,169,15,72,31,63%,3,2,1,0,4,2,3,4,,0,197,10,80,34,37%,5,3,2,0,3,3,1,6,,3,114,7,58,37,2021,,,,,,,,,,,,,,,,,,,,
0,52%,18,5,7,6,7,3,8,12,0,3,344,6,135,94,48%,26,10,7,9,6,0,4,9,1,0,312,11,117,59,48%,6,2,2,2,4,0,6,8,1,151,3,116,63,52%,21,7,5,9,4,0,1,2,0,170,6,110,76,56%,12,3,5,4,3,3,2,4,0,2,193,3,19,31,44%,5,3,2,0,2,0,3,7,1,0,142,5,7,-17,2021,,,,,,,,,,,,,,,,,,,,
0,53%,9,2,3,4,3,2,2,14,,3,384,12,116,63,47%,10,4,4,2,7,1,2,13,,2,333,20,110,76,51%,2,0,0,2,0,2,2,4,,219,6,59,35,49%,6,2,3,1,1,1,0,7,,212,13,64,37,55%,7,2,3,2,3,0,0,10,,3,165,6,57,28,45%,4,2,1,1,6,0,2,6,,2,121,7,46,39,2021,,,,,,,,,,,,,,,,,,,,
0,57%,15,4,8,3,7,1,2,16,,2,481,22,139,95,43%,7,4,2,1,4,0,2,11,,5,384,13,119,54,51%,5,1,3,1,2,0,2,3,0,250,13,76,40,49%,4,3,1,0,1,0,1,2,1,251,6,58,26,63%,10,3,5,2,5,1,0,13,,2,231,9,63,55,37%,3,1,1,1,3,0,1,9,,4,133,7,61,28,2021,,,,,,,,,,,,,,,,,,,,
0,47%,14,3,6,5,3,0,4,11,,1,388,29,133,64,53%,14,5,8,1,6,1,2,14,,0,424,11,158,89,46%,5,1,2,2,1,0,2,5,,195,10,67,27,54%,7,3,4,0,4,1,1,7,,227,6,67,47,48%,9,2,4,3,2,0,2,6,,1,193,19,66,37,52%,7,2,4,1,2,0,1,7,,0,197,5,91,42,2021,,,,,,,,,,,,,,,,,,,,
0,40%,8,5,2,1,5,0,5,18,,3,281,17,87,65,60%,13,6,6,1,3,5,3,12,,1,423,26,104,86,38%,6,4,1,1,3,0,4,10,2,126,9,35,30,62%,6,4,1,1,1,4,2,8,1,211,13,53,42,43%,2,1,1,0,2,0,1,8,,1,155,8,52,35,57%,7,2,5,0,2,1,1,4,,0,212,13,51,44,2021,,,,,,,,,,,,,,,,,,,,
0,53%,7,3,4,0,2,0,2,7,,2,405,24,95,56,47%,13,3,7,3,5,1,2,16,,0,355,17,104,79,50%,2,0,2,0,0,0,1,2,,213,9,40,23,50%,5,1,1,3,2,1,0,8,,208,8,54,39,58%,5,3,2,0,2,0,1,5,,2,192,15,55,33,43%,8,2,6,0,3,0,2,8,,0,147,9,50,40,2021,,,,,,,,,,,,,,,,,,,,
0,56%,12,7,3,2,7,1,3,20,,1,434,26,137,81,44%,14,3,6,5,7,2,5,5,,2,338,17,109,74,70%,8,4,2,2,6,0,2,5,1,271,7,79,62,30%,6,2,2,2,2,1,3,2,0,112,8,35,21,42%,4,3,1,0,1,1,1,15,,0,163,19,58,19,58%,8,1,4,3,5,1,2,3,,2,226,9,74,53,2021,,,,,,,,,,,,,,,,,,,,
0,60%,14,1,10,3,4,2,2,12,,2,469,23,109,69,40%,10,5,2,3,3,1,0,20,,3,311,18,93,60,60%,6,1,4,1,3,1,0,5,0,206,10,60,28,40%,5,2,1,2,2,0,0,9,1,133,8,39,30,60%,8,0,6,2,1,1,2,7,,2,263,13,49,41,40%,5,3,1,1,1,1,0,11,,2,178,10,54,30,2021,,,,,,,,,,,,,,,,,,,,
0,50%,10,6,3,1,7,1,6,14,,2,295,12,113,77,50%,16,8,5,3,1,3,5,23,,2,307,19,110,70,50%,6,3,2,1,2,1,5,4,1,177,6,56,30,50%,9,5,1,3,1,1,2,12,1,174,5,54,35,50%,4,3,1,0,5,0,1,10,,1,118,6,57,47,50%,7,3,4,0,0,2,3,11,,1,133,14,56,35,2021,,,,,,,,,,,,,,,,,,,,
0,55%,28,9,15,4,7,3,4,6,,1,447,10,140,84,45%,15,4,6,5,8,1,7,13,,2,363,17,125,75,57%,12,3,6,3,3,2,2,3,0,225,5,71,36,43%,6,2,2,2,4,0,2,5,1,177,7,61,34,53%,16,6,9,1,4,1,2,3,,1,222,5,69,48,47%,9,2,4,3,4,1,5,8,,1,186,10,64,41,2021,,,,,,,,,,,,,,,,,,,,
0,51%,10,3,3,4,2,4,2,11,,1,284,13,125,86,49%,6,4,1,1,2,0,1,10,,1,285,13,131,53,47%,3,2,1,0,0,2,2,6,1,139,11,60,31,53%,4,3,0,1,2,0,1,6,1,156,10,69,36,55%,7,1,2,4,2,2,0,5,,,145,2,65,55,45%,2,1,1,0,0,0,0,4,,,129,3,62,17,2021,,,,,,,,,,,,,,,,,,,,
0,61%,12,4,6,2,6,5,1,11,,0,425,20,125,65,39%,7,1,4,2,1,1,2,11,,3,269,23,105,50,60%,6,1,3,2,3,4,0,4,0,207,11,58,37,40%,3,0,2,1,0,1,1,3,1,135,13,57,15,62%,6,3,3,0,3,1,1,7,,0,218,9,67,28,38%,4,1,2,1,1,0,1,8,,2,134,10,48,35,2021,,,,,,,,,,,,,,,,,,,,
0,48%,15,4,10,1,3,5,2,8,,1,371,11,122,67,52%,14,4,6,4,10,2,2,8,,1,402,11,136,75,37%,5,1,4,0,2,3,1,4,,139,5,43,30,63%,10,1,5,4,6,2,0,4,,231,7,75,45,58%,10,3,6,1,1,2,1,4,,1,232,6,79,37,42%,4,3,1,0,4,0,2,4,,1,171,4,61,30,2021,,,,,,,,,,,,,,,,,,,,
0,42%,12,6,2,4,7,2,2,15,,4,274,15,129,82,58%,14,4,8,2,4,1,4,14,,4,390,17,107,69,46%,7,4,1,2,4,0,1,3,3,160,6,63,35,54%,6,2,3,1,2,0,2,5,1,185,11,41,32,38%,5,2,1,2,3,2,1,12,,1,114,9,66,47,62%,8,2,5,1,2,1,2,9,,3,205,6,66,37,2021,,,,,,,,,,,,,,,,,,,,
0,44%,9,4,3,2,6,2,1,14,,1,232,13,118,88,56%,6,2,2,2,10,2,2,11,,5,291,18,116,87,46%,5,3,1,1,3,0,1,7,0,137,1,58,29,54%,4,2,0,2,5,1,1,6,2,155,10,50,46,42%,4,1,2,1,3,2,0,7,,1,95,12,60,59,58%,2,0,2,0,5,1,1,5,,3,136,8,66,41,2021,,,,,,,,,,,,,,,,,,,,
0,72%,19,5,10,4,4,2,1,9,,2,548,22,144,113,28%,7,3,4,0,3,3,5,17,,3,222,21,95,44,73%,8,3,2,3,3,2,1,5,1,310,9,73,53,27%,4,2,2,0,2,1,3,7,0,112,12,49,22,71%,11,2,8,1,1,0,0,4,,1,238,13,71,60,29%,3,1,2,0,1,2,2,10,,3,110,9,46,22,2021,,,,,,,,,,,,,,,,,,,,
0,54%,5,0,5,0,5,1,2,11,2,2,421,15,127,73,46%,16,4,7,5,6,3,0,16,0,1,336,18,123,90,55%,1,0,1,0,1,1,0,5,1,235,6,65,28,45%,8,0,5,3,4,0,0,6,1,173,5,65,49,53%,4,0,4,0,4,0,2,6,2,1,186,9,62,45,47%,8,4,2,2,2,3,0,10,0,0,163,13,58,41,2021,,,,,,,,,,,,,,,,,,,,
0,62%,19,5,12,2,8,3,2,10,,1,435,17,133,127,38%,8,4,2,2,3,3,4,18,,1,283,8,92,48,59%,10,2,8,0,6,0,1,6,1,188,7,59,56,41%,6,3,2,1,1,1,1,10,0,135,5,40,23,65%,9,3,4,2,2,3,1,4,,0,247,10,74,71,35%,2,1,0,1,2,2,3,8,,1,148,3,52,25,2021,,,,,,,,,,,,,,,,,,,,
0,54%,8,2,3,3,2,2,6,12,,4,389,20,147,63,46%,14,7,7,0,6,0,2,22,,3,323,23,117,69,46%,4,1,2,1,2,1,5,4,,169,9,75,29,54%,11,5,6,0,5,0,1,8,,197,13,55,45,62%,4,1,1,2,0,1,1,8,,4,220,11,72,34,38%,3,2,1,0,1,0,1,14,,3,126,10,62,24,2021,,,,,,,,,,,,,,,,,,,,
0,52%,23,5,8,10,4,2,2,18,,2,377,9,119,79,48%,14,4,9,1,8,1,4,22,,4,343,17,106,69,51%,14,2,5,7,3,1,0,9,0,187,2,58,48,49%,6,1,4,1,3,0,2,10,1,178,7,44,28,53%,9,3,3,3,1,1,2,9,,2,190,7,61,31,47%,8,3,5,0,5,1,2,12,,3,165,10,62,41,2021,,,,,,,,,,,,,,,,,,,,
0,37%,8,4,2,2,5,1,1,12,0,2,245,13,92,49,63%,13,2,6,5,12,5,2,11,1,4,416,17,130,76,38%,3,2,0,1,2,1,0,7,1,139,6,46,19,62%,5,0,3,2,5,2,0,8,1,240,5,66,32,36%,5,2,2,1,3,0,1,5,0,1,106,7,46,30,64%,8,2,3,3,7,3,2,3,1,3,176,12,64,44,2021,,,,,,,,,,,,,,,,,,,,
0,59%,17,4,9,4,8,1,4,8,1,2,422,14,119,98,41%,12,4,6,2,3,0,3,15,1,3,295,12,138,65,58%,6,1,3,2,4,0,1,3,0,232,7,64,36,42%,7,1,4,2,1,0,1,8,1,169,6,68,38,60%,11,3,6,2,4,1,3,5,1,2,190,7,55,62,40%,5,3,2,0,2,0,2,7,1,2,126,6,70,27,2021,,,,,,,,,,,,,,,,,,,,
0,36%,14,7,6,1,4,2,1,20,,3,298,17,106,55,64%,7,2,4,1,4,1,4,10,,2,532,12,136,71,37%,8,3,4,1,0,1,0,10,1,171,10,58,21,63%,3,1,1,1,1,0,2,3,0,287,6,74,40,35%,6,4,2,0,4,1,1,10,,2,127,7,48,34,65%,4,1,3,0,3,1,2,7,,2,245,6,62,31,2021,,,,,,,,,,,,,,,,,,,,
0,46%,8,2,4,2,0,1,5,11,,3,492,19,97,36,54%,15,5,8,2,6,1,1,8,,1,511,12,100,73,52%,5,1,3,1,0,1,2,6,1,271,7,48,17,48%,5,2,3,0,2,0,0,5,1,241,7,48,38,40%,3,1,1,1,0,0,3,5,,2,221,12,49,19,60%,10,3,5,2,4,1,1,3,,0,270,5,52,35,2021,,,,,,,,,,,,,,,,,,,,
0,65%,15,4,9,2,10,1,3,7,,1,519,19,131,75,35%,11,3,4,4,4,3,2,10,,0,272,18,93,54,72%,9,3,5,1,7,0,2,3,,270,6,72,45,28%,3,2,0,1,2,2,2,4,,103,8,33,21,58%,6,1,4,1,3,1,1,4,,1,249,13,59,30,42%,8,1,4,3,2,1,0,6,,0,169,10,60,33,2021,,,,,,,,,,,,,,,,,,,,
0,58%,10,2,7,1,3,1,3,11,,2,531,14,116,59,42%,11,4,3,4,2,5,2,11,,0,382,17,102,52,50%,5,1,4,0,1,0,1,4,,236,4,56,25,50%,4,2,1,1,1,4,1,3,,231,9,53,30,66%,5,1,3,1,2,1,2,7,,2,295,10,60,34,34%,7,2,2,3,1,1,1,8,,0,151,8,49,22,2021,,,,,,,,,,,,,,,,,,,,
0,43%,15,3,10,2,4,4,0,9,,2,361,15,100,66,57%,7,4,2,1,5,2,2,8,,0,484,18,112,63,46%,7,1,5,1,2,1,0,3,1,188,8,51,31,54%,2,1,0,1,3,1,1,5,0,206,10,50,34,40%,8,2,5,1,2,3,0,6,,1,173,7,49,35,60%,5,3,2,0,2,1,1,3,,0,278,8,62,29,2021,,,,,,,,,,,,,,,,,,,,
0,59%,21,9,12,0,8,1,1,15,0,2,400,15,95,89,41%,9,4,4,1,1,3,5,13,1,3,288,17,73,46,58%,13,5,8,0,5,0,1,2,,211,5,51,49,42%,3,2,1,0,0,2,2,4,,158,12,44,18,60%,8,4,4,0,3,1,0,13,0,2,189,10,44,40,40%,6,2,3,1,1,1,3,9,1,3,130,5,29,28,2021,,,,,,,,,,,,,,,,,,,,
0,49%,25,11,9,5,6,1,6,5,,2,426,16,97,57,51%,21,8,10,3,7,1,8,12,,5,443,12,85,60,51%,11,3,6,2,3,1,1,2,0,222,7,35,22,49%,7,2,3,2,3,0,1,5,1,210,6,28,10,47%,14,8,3,3,3,0,5,3,,2,204,9,62,35,53%,14,6,7,1,4,1,7,7,,4,233,6,57,50,2021,,,7,7,7,7,0,0,,,,,,,,,,,,
0,40%,14,7,4,3,7,2,5,14,,3,311,21,109,68,60%,15,8,4,3,8,1,6,18,,4,479,23,98,65,36%,8,3,3,2,4,0,2,6,2,138,9,51,32,64%,8,4,2,2,3,1,3,6,1,255,11,49,26,44%,6,4,1,1,3,2,3,8,,1,173,12,58,36,56%,7,4,2,1,5,0,3,12,,3,224,12,49,39,2021,,,244,396,106,214,138,182,,,,,,,,,,,,
0,46%,8,4,3,1,4,1,1,12,,0,428,18,89,51,54%,11,1,6,4,4,4,1,16,,3,479,11,88,57,42%,2,1,1,0,2,1,0,6,0,202,8,42,23,58%,3,0,1,2,0,2,0,7,1,273,4,46,24,50%,6,3,2,1,2,0,1,6,,0,226,10,47,28,50%,8,1,5,2,4,2,1,9,,2,206,7,42,33,2021,,,,,,,,,,,,,,,,,,,,
0,57%,10,4,3,3,2,2,2,10,1,4,369,17,112,76,43%,6,3,2,1,3,1,2,15,0,1,275,24,71,60,64%,5,2,1,2,0,1,2,4,2,218,8,60,37,36%,4,3,1,0,2,0,1,5,0,115,9,33,32,50%,5,2,2,1,2,1,0,6,1,2,151,9,52,39,50%,2,0,1,1,1,1,1,10,0,1,160,15,38,28,2021,,,,,,,,,,,,,,,,,,,,
0,56%,19,4,9,6,4,3,2,21,,6,413,14,88,69,44%,11,2,7,2,2,1,4,10,,3,317,20,87,58,58%,13,4,6,3,1,1,0,8,1,239,9,48,30,42%,3,0,2,1,0,0,4,7,1,168,10,46,29,54%,6,0,3,3,3,2,2,13,,5,174,5,40,39,46%,8,2,5,1,2,1,0,3,,2,149,10,41,29,2021,,,,,,,,,,,,,,,,,,,,
0,59%,10,6,4,0,3,3,2,16,,2,497,19,99,74,41%,15,3,8,4,6,2,5,8,,1,335,9,108,89,60%,4,3,1,0,1,0,0,9,,299,12,52,37,40%,8,0,5,3,2,1,3,3,,186,5,59,45,58%,6,3,3,0,2,3,2,7,,2,198,7,47,37,42%,7,3,3,1,4,1,2,5,,1,149,4,49,44,2021,,,,,,,,,,,,,,,,,,,,
0,31%,10,6,3,1,2,4,3,14,,3,257,14,63,47,69%,22,7,5,10,8,2,4,7,,5,553,8,155,136,32%,8,5,3,0,2,2,0,4,1,146,5,35,32,68%,5,0,0,5,2,0,4,3,1,314,6,73,64,30%,2,1,0,1,0,2,3,10,,2,111,9,28,15,70%,17,7,5,5,6,2,0,4,,4,239,2,82,72,2021,,,,,,,,,,,,,,,,,,,,
0,46%,9,3,5,1,2,0,4,13,,1,341,22,89,55,54%,18,5,8,5,7,0,1,10,,3,380,17,112,87,52%,4,1,3,0,0,0,2,3,0,223,11,51,32,48%,9,2,4,3,2,0,1,7,3,198,10,57,39,40%,5,2,2,1,2,0,2,10,,1,118,11,38,23,60%,9,3,4,2,5,0,0,3,,0,182,7,55,48,2021,,,,,,,,,,,,,,,,,,,,
0,44%,14,11,3,0,1,2,1,11,,2,389,14,78,46,56%,12,3,7,2,5,2,8,9,,2,349,18,87,65,58%,6,3,3,0,1,1,1,4,,251,6,42,28,42%,7,1,6,0,2,0,3,5,,172,11,41,29,30%,8,8,0,0,0,1,0,7,,2,138,8,36,18,70%,5,2,1,2,3,2,5,4,,2,177,7,46,36,2021,,,,,,,,,,,,,,,,,,,,
0,47%,15,3,8,4,6,2,1,20,0,3,343,20,102,87,53%,10,1,8,1,5,2,3,11,1,1,409,13,94,70,49%,8,1,7,0,2,0,1,12,3,175,9,52,37,51%,2,1,1,0,0,1,1,8,1,193,6,51,29,45%,7,2,1,4,4,2,0,8,0,,168,11,50,50,55%,8,0,7,1,5,1,2,3,1,,216,7,43,41,2021,,,,,,,,,,,,,,,,,,,,
0,51%,12,6,4,2,6,0,2,10,,2,421,14,88,73,49%,14,3,6,5,2,0,5,18,,1,394,16,106,85,53%,5,4,1,0,1,0,1,4,0,246,6,51,33,47%,5,1,2,2,1,0,4,8,1,215,7,48,42,49%,7,2,3,2,5,0,1,6,,2,175,8,37,40,51%,9,2,4,3,1,0,1,10,,0,179,9,58,43,2021,,,,,,,,,,,,,,,,,,,,
0,35%,9,5,2,2,3,3,3,15,,2,240,25,79,57,65%,17,7,6,4,6,1,5,17,,3,438,13,114,99,28%,2,0,1,1,1,2,1,8,1,92,16,33,19,72%,4,2,2,0,4,1,0,10,1,236,5,60,55,42%,7,5,1,1,2,1,2,7,,1,148,9,46,38,58%,13,5,4,4,2,0,5,7,,2,202,8,54,44,2021,,,,,,,,,,,,,,,,,,,,
0,34%,17,6,9,2,6,2,2,14,,1,241,10,87,71,66%,8,4,2,2,1,2,3,13,,3,478,16,109,73,34%,9,3,5,1,5,1,0,5,0,125,3,48,46,66%,2,0,2,0,0,1,2,7,2,255,10,55,35,34%,8,3,4,1,1,1,2,9,,1,116,7,39,25,66%,6,4,0,2,1,1,1,6,,1,223,6,54,38,2021,,,,,,,,,,,,,,,,,,,,
0,50%,13,6,3,4,7,0,3,12,,1,447,18,100,68,50%,12,4,4,4,5,1,4,15,,2,466,16,90,63,55%,5,2,2,1,1,0,1,8,1,248,12,43,18,45%,5,2,3,0,4,0,1,6,0,205,6,42,33,45%,8,4,1,3,6,0,2,4,,0,199,6,57,50,55%,7,2,1,4,1,1,3,9,,2,261,10,48,30,2021,,,,,,,,,,,,,,,,,,,,
0,45%,8,4,3,1,2,1,4,11,,2,278,27,97,57,55%,17,6,10,1,10,2,2,14,,4,331,25,102,69,42%,5,4,1,0,0,1,3,5,1,138,11,46,24,58%,10,5,4,1,2,1,2,8,1,184,10,48,28,48%,3,0,2,1,2,0,1,6,,1,140,16,51,33,52%,7,1,6,0,8,1,0,6,,3,147,15,54,41,2021,,,,,,,,,,,,,,,,,,,,
0,65%,12,4,6,2,6,5,3,12,0,3,472,18,127,77,35%,9,4,3,2,5,4,1,19,1,4,244,15,73,64,56%,8,4,3,1,4,3,0,6,0,164,9,56,35,44%,2,0,2,0,3,2,1,11,2,124,4,32,33,74%,4,0,3,1,2,2,3,6,0,3,308,9,71,42,26%,7,4,1,2,2,2,0,8,1,2,120,11,41,31,2021,,,,,,,,,,,,,,,,,,,,
